[20190315_090601 / views.py:12009]
fname_Src_CSV	44_5.1_10_rawdata.(EURJPY).(Period-H1).(NumOfUnits-4500).(Bars-ALL-20190307_151905).20190307_144106.csv
slice by	through
this file	no-44.[ups-downs-in_BB].[v-1.0].(EURJPY-H1).(20190315_090600).csv
pair	EURJPY
timeframe	H1
start	2017.10.23 07:00
end	2019.03.07 07:00
bars	8463



[20190315_090601 / views.py:12028]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
194	2017.12.05 12:00	2017.12.05 13:00	133.413	133.476	133.329	133.431	133.533	133.636	133.738
195	2017.12.05 16:00	2017.12.05 17:00	133.364	133.433	133.266	133.376	133.486	133.596	133.706
196	2017.12.05 22:00	2017.12.05 23:00	133.076	133.146	133.002	133.199	133.397	133.595	133.792
197	2017.12.05 23:00	2017.12.06 00:00	133.146	133.183	132.973	133.175	133.378	133.581	133.783
198	2017.12.06 23:00	2017.12.07 00:00	132.457	132.479	132.207	132.376	132.546	132.715	132.884
199	2017.12.07 00:00	2017.12.07 01:00	132.479	132.569	132.204	132.369	132.534	132.698	132.863
200	2017.12.07 01:00	2017.12.07 02:00	132.569	132.656	132.232	132.375	132.517	132.659	132.802
201	2017.12.07 02:00	2017.12.07 03:00	132.656	132.675	132.242	132.377	132.512	132.647	132.782
202	2017.12.07 03:00	2017.12.07 04:00	132.675	132.683	132.249	132.379	132.508	132.637	132.767
203	2017.12.07 07:00	2017.12.07 08:00	132.673	132.739	132.259	132.386	132.512	132.638	132.764
204	2017.12.07 08:00	2017.12.07 09:00	132.739	132.752	132.252	132.384	132.516	132.647	132.779
205	2017.12.07 09:00	2017.12.07 10:00	132.752	132.850	132.246	132.387	132.528	132.669	132.811
206	2017.12.07 15:00	2017.12.07 16:00	132.839	132.888	132.323	132.487	132.650	132.814	132.978
207	2017.12.07 16:00	2017.12.07 17:00	132.888	132.913	132.372	132.525	132.679	132.832	132.986
208	2017.12.07 19:00	2017.12.07 20:00	133.035	133.152	132.498	132.628	132.758	132.888	133.018
209	2017.12.07 20:00	2017.12.07 21:00	133.152	133.197	132.512	132.652	132.792	132.932	133.072
210	2017.12.08 00:00	2017.12.08 01:00	133.158	133.270	132.540	132.717	132.895	133.072	133.249
211	2017.12.08 06:00	2017.12.08 07:00	133.336	133.402	132.662	132.868	133.075	133.281	133.487
212	2017.12.08 11:00	2017.12.08 12:00	133.281	133.334	132.882	133.041	133.199	133.358	133.517
213	2017.12.08 17:00	2017.12.08 18:00	133.400	133.548	133.117	133.198	133.279	133.361	133.442
214	2017.12.08 20:00	2017.12.08 21:00	133.550	133.577	133.139	133.237	133.335	133.433	133.531
215	2017.12.08 23:00	2017.12.11 00:00	133.577	133.678	133.128	133.251	133.374	133.497	133.620
216	2017.12.12 00:00	2017.12.12 01:00	133.669	133.714	133.587	133.654	133.722	133.790	133.857
217	2017.12.12 04:00	2017.12.12 05:00	133.544	133.583	133.528	133.608	133.689	133.770	133.851
218	2017.12.12 05:00	2017.12.12 06:00	133.583	133.595	133.517	133.601	133.685	133.769	133.854
219	2017.12.12 09:00	2017.12.12 10:00	133.561	133.736	133.476	133.564	133.652	133.740	133.828
220	2017.12.12 23:00	2017.12.13 00:00	133.326	133.258	133.132	133.298	133.464	133.629	133.795
221	2017.12.13 00:00	2017.12.13 01:00	133.258	133.314	133.108	133.279	133.449	133.620	133.790
