[20190303_104335 / views.py:11090]
fname_Src_CSV	44_5.1_10_rawdata.(USDJPY).(Period-M15).(NumOfUnits-4500).(Bars-ALL).20190214_094828.csv
slice by	day
this file	no-44.[ups-downs-in_BB].[v-1.0].20190303_104334.csv
pair	USDJPY
timeframe	M15

[ups/downs]==============================
s.n.	start	end	total	UU	UD	DU	DD	%UU	%UD	%DU	%DD


[20190303_104335 / views.py:11105]


[lo_UU]==============================
s.n.	e0.dateTime	e1.dateTime	e0.CP	e1.CP	e0.BB_M2S	e0.BB_M1S	e0.BB_Main	e0.BB_1S	e0.BB_2S
221	2019.02.11 11:30	2019.02.11 11:45	110.238	110.252	109.841	109.931	110.021	110.110	110.200
222	2019.02.11 14:00	2019.02.11 14:15	110.170	110.188	109.930	110.028	110.126	110.224	110.322
223	2019.02.11 14:15	2019.02.11 14:30	110.188	110.206	109.954	110.046	110.137	110.228	110.320
224	2019.02.11 14:30	2019.02.11 14:45	110.206	110.221	109.977	110.062	110.148	110.234	110.319
225	2019.02.11 15:15	2019.02.11 15:30	110.277	110.361	110.064	110.124	110.184	110.244	110.304
226	2019.02.11 15:30	2019.02.11 15:45	110.361	110.363	110.084	110.143	110.202	110.260	110.319
227	2019.02.11 15:45	2019.02.11 16:00	110.363	110.401	110.090	110.153	110.215	110.278	110.340
228	2019.02.11 16:00	2019.02.11 16:15	110.401	110.444	110.077	110.151	110.225	110.300	110.374
229	2019.02.11 16:45	2019.02.11 17:00	110.406	110.413	110.050	110.151	110.252	110.353	110.454
230	2019.02.11 18:45	2019.02.11 19:00	110.407	110.418	110.161	110.250	110.340	110.429	110.519
231	2019.02.11 19:00	2019.02.11 19:15	110.418	110.429	110.188	110.270	110.352	110.434	110.516
232	2019.02.11 19:45	2019.02.11 20:00	110.453	110.459	110.272	110.329	110.387	110.444	110.502
233	2019.02.11 22:15	2019.02.11 22:30	110.379	110.382	110.353	110.382	110.411	110.439	110.468
234	2019.02.11 22:30	2019.02.11 22:45	110.382	110.398	110.351	110.379	110.408	110.436	110.465
